1.031000000000000000e+03,1.890155214754472152e-02,7.593063982921399724e-02,4.529703852219395255e-02,3.242559269132093414e-02,2.259349996925522075e-02,4.988938680687207694e-02
1.012000000000000000e+03,1.911602565575582641e-02,7.558961889878512697e-02,4.401590498307535182e-02,3.071230498219326699e-02,3.617756239219840214e-02,3.326624443029194828e-02
1.017000000000000000e+03,1.929060058934439076e-02,7.615724013252821167e-02,4.448351180190707882e-02,3.108390970460762556e-02,3.615798699278899297e-02,3.277390902390294597e-02
1.004000000000000000e+03,1.910170557125379781e-02,7.565613926706422909e-02,4.410509206405384408e-02,3.070995962197987234e-02,3.620211050792170038e-02,3.326195567643159406e-02
1.019000000000000000e+03,1.918201547770475787e-02,7.566919660081902754e-02,4.440993247108568354e-02,3.098589993588155012e-02,3.604906310918496587e-02,3.290897093717097543e-02
1.040000000000000000e+03,1.933811574281533996e-02,7.573759333768599611e-02,4.419206468475478378e-02,3.107017363618607211e-02,3.590505090777241365e-02,3.273893078561140174e-02
1.023000000000000000e+03,1.890155214754472152e-02,7.593063982921399724e-02,4.529703852219395255e-02,3.242559269132093414e-02,2.259349996925522075e-02,4.988938680687208388e-02
1.047000000000000000e+03,1.933811574281533996e-02,7.573759333768599611e-02,4.419206468475478378e-02,3.107017363618607211e-02,2.307438381459727197e-02,4.883526918615839485e-02
9.990000000000000000e+02,1.908391544459845171e-02,7.611560916088408457e-02,4.423848151600971029e-02,3.072617142521321190e-02,3.610852394574201596e-02,3.294217105162382253e-02
1.039000000000000000e+03,1.937395041425790318e-02,7.531169062591550056e-02,4.405515418798184452e-02,3.097731558972643615e-02,3.591929748019989654e-02,3.295985918996400393e-02
3.750000000000000000e+02,1.937149045053679006e-02,7.587522330889184818e-02,4.430379208405911540e-02,3.106114520191194384e-02,3.599167240766441150e-02,3.274842738114427942e-02
1.016000000000000000e+03,1.914658307448053806e-02,7.583397712209685726e-02,4.394251063536717267e-02,3.070305121564571166e-02,2.268102411671708840e-02,4.922383193416132730e-02
1.001000000000000000e+03,1.919528544028249045e-02,7.571153092591879907e-02,4.404700483395340704e-02,3.079029176193756948e-02,3.615928061062186755e-02,3.315661879141252461e-02
1.007000000000000000e+03,1.919528544028249392e-02,7.571153092591882683e-02,4.404700483395340010e-02,3.079029176193757641e-02,3.615928061062187449e-02,3.315661879141253154e-02
1.005000000000000000e+03,1.917892855920655740e-02,7.580342978411243327e-02,4.392510616608707313e-02,3.073092181906820347e-02,3.619721427581476525e-02,3.316750041494482409e-02
1.049000000000000000e+03,1.935347828178176494e-02,7.568313086146967461e-02,4.433207855995324742e-02,3.112509709491200274e-02,3.588967856088240427e-02,3.272076198498773819e-02
1.043000000000000000e+03,1.935347828178176494e-02,7.568313086146967461e-02,4.433207855995324742e-02,3.112509709491200274e-02,3.588967856088240427e-02,3.272076198498773819e-02
1.046000000000000000e+03,1.935347828178176147e-02,7.568313086146967461e-02,4.433207855995324742e-02,3.112509709491200274e-02,3.588967856088240427e-02,3.272076198498773819e-02
1.072000000000000000e+03,1.910830486410146703e-02,7.579599532182154653e-02,4.416916347809642096e-02,3.080979739387225413e-02,3.611728730632934176e-02,3.311678728325238852e-02
1.073000000000000000e+03,1.931449421760521659e-02,7.557277321115339619e-02,4.436627216888793662e-02,3.122927403797524579e-02,3.598096314233146381e-02,3.278609266997249000e-02
1.011000000000000000e+03,1.911851870601136844e-02,7.555998713456776872e-02,4.414371075205369283e-02,3.073675938396555271e-02,3.623369544121925884e-02,3.323568861402243640e-02
1.048000000000000000e+03,1.935347828178176147e-02,7.568313086146967461e-02,4.433207855995324742e-02,3.112509709491200274e-02,3.588967856088240427e-02,3.272076198498773125e-02
1.044000000000000000e+03,1.935347828178176494e-02,7.568313086146967461e-02,4.433207855995324742e-02,3.112509709491200274e-02,2.306304030060009683e-02,4.172609042608894231e-02
1.077000000000000000e+03,1.931449421760521659e-02,7.557277321115339619e-02,4.436627216888793662e-02,3.122927403797524579e-02,3.598096314233146381e-02,3.278609266997249000e-02
1.076000000000000000e+03,1.931449421760521659e-02,7.557277321115339619e-02,4.436627216888793662e-02,3.122927403797525273e-02,3.598096314233146381e-02,3.278609266997249694e-02
1.042000000000000000e+03,1.935347828178176494e-02,7.568313086146967461e-02,4.433207855995324742e-02,3.112509709491200274e-02,3.588967856088240427e-02,3.272076198498773819e-02
1.018000000000000000e+03,1.910170557125379087e-02,7.565613926706422909e-02,4.410509206405384408e-02,3.070995962197987234e-02,3.620211050792170038e-02,3.326195567643159406e-02
1.013000000000000000e+03,1.911602565575582641e-02,7.558961889878512697e-02,4.401590498307535182e-02,3.071230498219326699e-02,3.617756239219840214e-02,3.326624443029194828e-02
1.078000000000000000e+03,1.931449421760521659e-02,7.557277321115339619e-02,4.436627216888793662e-02,3.122927403797524579e-02,2.270725659528309917e-02,4.867367732747949344e-02
1.045000000000000000e+03,1.916593914508458313e-02,7.624599721447566925e-02,4.415818476892677952e-02,3.067294220960924481e-02,3.625095718046029980e-02,3.303419240296658760e-02
1.070000000000000000e+03,1.901321118185908543e-02,7.595305101040258910e-02,4.429121142988058646e-02,3.067689929104941773e-02,2.276568909208406821e-02,4.907937500461786312e-02
1.014000000000000000e+03,1.914658307448053806e-02,7.583397712209685726e-02,4.394251063536717267e-02,3.070305121564571166e-02,3.621160800079781250e-02,3.318084440214658787e-02
2.810000000000000000e+02,1.937340685472999091e-02,7.610926451803712300e-02,4.450441742425496894e-02,3.109314709180453079e-02,3.598353992249767735e-02,3.266487948389568130e-02
2.970000000000000000e+02,1.927156272512564258e-02,7.587848636189155338e-02,4.409401655805557374e-02,3.100258450241453675e-02,3.598770402588100104e-02,4.156277521585904217e-02
9.830000000000000000e+02,3.708430224511269357e-02,3.873201074373765901e-02,4.400905238820741749e-02,3.099767298029172322e-02,5.845990067405285040e-02,4.159777902973299524e-02
1.071000000000000000e+03,3.728623889092158583e-02,3.861063653624347003e-02,4.424502312449729580e-02,3.068276450643761533e-02,5.840164391549174799e-02,4.151938059956539195e-02
1.008000000000000000e+03,1.911851870601136844e-02,7.555998713456776872e-02,4.414371075205368589e-02,3.073675938396555271e-02,3.623369544121925884e-02,3.323568861402243640e-02
4.390000000000000000e+02,3.717172206760862435e-02,3.870982270392749058e-02,4.404469655769580744e-02,3.096762650911079676e-02,5.833374216026573217e-02,4.161724316640813548e-02
1.000000000000000000e+03,1.915114745479694694e-02,7.568983316486488366e-02,4.417777426404494862e-02,3.076898549854275092e-02,3.621845322367268222e-02,3.318474909011867591e-02
1.770000000000000000e+02,1.920184251704784226e-02,7.586305405401255753e-02,4.399305781927093095e-02,3.093263024332466166e-02,3.605854659105480614e-02,3.288571696697070723e-02
1.006000000000000000e+03,1.915608174174379674e-02,7.574851743879208732e-02,4.406816415764429340e-02,3.075653412666591591e-02,3.617671108954798737e-02,3.317279006188446344e-02
1.002000000000000000e+03,3.730267361709374563e-02,3.879262669649192335e-02,4.406816415764429340e-02,3.075653412666591591e-02,5.855097358171167804e-02,4.151844874955814418e-02
1.015000000000000000e+03,3.731406023312971304e-02,3.878429784604381370e-02,4.417777426404494862e-02,3.076898549854275786e-02,5.836661176276800728e-02,4.149885889142968659e-02
1.074000000000000000e+03,3.724495144056338275e-02,3.864375766460336620e-02,4.431268423693393577e-02,3.070873723389526411e-02,5.838741407923435378e-02,4.152670784367767237e-02
1.079000000000000000e+03,3.724331303816021121e-02,3.866776851790232339e-02,4.435797837247757586e-02,3.070294718115266705e-02,5.838967885737279123e-02,4.154780591422799207e-02
1.075000000000000000e+03,3.724495144056338275e-02,3.864375766460336620e-02,4.431268423693393577e-02,3.070873723389526411e-02,5.838741407923435378e-02,4.152670784367767237e-02
1.067000000000000000e+03,3.756226749083883820e-02,3.884954770305633354e-02,4.347765016200964838e-02,3.058454165961371762e-02,5.863030525157817557e-02,4.170589962028221909e-02
3.640000000000000000e+02,1.931714178221575692e-02,7.579000001561660149e-02,4.440618430548390339e-02,3.094766266764690729e-02,3.628340050513269993e-02,3.310516124020885381e-02
1.066000000000000000e+03,1.910130227066786021e-02,7.571536788026313192e-02,4.347765016200965532e-02,3.058454165961372456e-02,3.615196726520215204e-02,3.316949501308041198e-02
5.380000000000000000e+02,3.729933724129913530e-02,3.862574916268038394e-02,4.396364372948557975e-02,3.093527045635582548e-02,5.828713848419322247e-02,4.173481159439883931e-02
3.400000000000000000e+02,1.931714178221575692e-02,7.579000001561660149e-02,4.440618430548390339e-02,3.094766266764690729e-02,3.628340050513269993e-02,3.310516124020885381e-02
